conversation_id,turn_id,generated
499,34,"I'm of two minds about this article. On the one hand, yay first female fighter pilot in China. On the other, she was flying in aerobatic shows. Is that really groundbreaking?"
499,35,"I'm of two minds about this article. On the one hand, yay first female fighter pilot in China. On the other, she was flying in aerobatic shows. Is that really groundbreaking?"
499,36,"I'm of two minds about this article. On the one hand, yay first female fighter pilot in China. On the other, she was flying in aerobatic shows. Is that really groundbreaking?"
499,37,"I'm of two minds about this article. On the one hand, yay first female fighter pilot in China. On the other, she was flying in aerobatic shows. Is that really groundbreaking?"
499,38,"I'm of two minds about this article. On the one hand, yay first female fighter pilot in China. On the other, she was flying in aerobatic shows. Is that really groundbreaking?"
500,1,what did you think about the article?
500,2,what did you think about the article?
500,3,"Hello, how did you feel about the article?"
500,4,"Her name was Yu Xu. There are lots of articles available online concerning the accident and even videos on YouTube. I think that the story id probably true, but I think the cause of the accident is suspect. Maybe flaws in aviation technology that would make Chinese engineers lose face."
500,5,"Hello, how did you feel about the article?"
500,6,"Hello, how did you feel about the article?"
500,7,"Her name was Yu Xu. There are lots of articles available online concerning the accident and even videos on YouTube. I think that the story id probably true, but I think the cause of the accident is suspect. Maybe flaws in aviation technology that would make Chinese engineers lose face."
500,8,"Hello, how did you feel about the article?"
500,9,"Hello, how did you feel about the article?"
500,10,"hello, what did you think about the article?"
500,11,"Hello, how did you feel about the article?"
500,12,"hello, what did you think about the article?"
500,13,"hello, what did you think about the article?"
500,14,"hello, what did you think about the article?"
500,15,"hello, what did you think about the article?"
500,16,what did you think about this article
500,17,what did you think about this article
500,18,what did you think about this article
500,19,what did you think about this article
500,20,what did you think about this article
500,21,what did you think about this article
500,22,what did you think about this article
500,23,what did you think about this article
500,24,what did you think about this article
500,25,what did you think about this article
500,26,what did you think about this article
500,27,what did you think about this article
500,28,what did you think about this article
500,29,what did you think about this article
500,30,what did you think about this article
500,31,what did you think about this article
500,32,what did you think about this article
500,33,what did you think about this article
506,1,what did you think about this article
506,2,what did you think about this article
506,3,what did you think about this article
506,4,what did you think about this article
506,5,what did you think about this article
506,6,what did you think about this article
506,7,what did you think about this article
506,8,what did you think about this article
506,9,what did you think about this article
506,10,what did you think about this article
506,11,what did you think about this article
506,12,what did you think about this article
506,13,what did you think about this article
506,14,what did you think about this article
506,15,what did you think about this article
506,16,what did you think about this article
506,17,what did you think about this article
506,18,what did you think about this article
506,19,what did you think about this article
506,20,what did you think about this article
506,21,what did you think about this article
506,22,what did you think about this article
506,23,what did you think about this article
506,24,what did you think about this article
506,25,what did you think about this article
506,26,what did you think about this article
506,27,what did you think about this article
506,28,what did you think about this article
506,29,what did you think about this article
506,30,what did you think about this article
506,31,what did you think about this article
506,32,what did you think about this article
507,1,The article was very sad. What did you think abotu it?
507,2,The article was very sad. What did you think abotu it?
507,3,What do you think about the article?
507,4,What do you think about the article?
507,5,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
507,6,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,7,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,8,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,9,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,10,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,11,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,12,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,13,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,14,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,15,"Because they left a window open and the toddler pushed through the screen? I know that jumping toward negligence is a common emotional reaction to situations like this, but I think that you're misplacing blame in this instance."
507,16,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,17,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,18,"Because they left a window open and the toddler pushed through the screen? I know that jumping toward negligence is a common emotional reaction to situations like this, but I think that you're misplacing blame in this instance."
507,19,How do you feel about this article?
507,20,"I agree a little, but the father was at home and odds are this is not the first time the window was open."
507,21,what did you think about this article
507,22,what did you think about this article
507,23,what did you think about this article
507,24,what did you think about this article
507,25,what did you think about this article
507,26,what did you think about this article
507,27,what did you think about this article
507,28,what did you think about this article
507,29,what did you think about this article
507,30,what did you think about this article
507,31,what did you think about this article
507,32,what did you think about this article
507,33,what did you think about this article
507,34,what did you think about this article
507,35,what did you think about this article
507,36,what did you think about this article
513,1,what did you think about this article
513,2,what did you think about this article
513,3,what did you think about this article
513,4,what did you think about this article
513,5,what did you think about this article
513,6,what did you think about this article
513,7,what did you think about this article
513,8,what did you think about this article
513,9,what did you think about this article
513,10,what did you think about this article
513,11,what did you think about this article
513,12,what did you think about this article
513,13,what did you think about this article
513,14,what did you think about this article
513,15,what did you think about this article
513,16,what did you think about this article
513,17,what did you think about this article
513,18,what did you think about this article
513,19,what did you think about this article
513,20,what did you think about this article
513,21,what did you think about this article
513,22,what did you think about this article
513,23,what did you think about this article
513,24,what did you think about this article
513,25,what did you think about this article
513,26,what did you think about this article
513,27,what did you think about this article
513,28,what did you think about this article
513,29,what did you think about this article
513,30,what did you think about this article
513,31,what did you think about this article
513,32,what did you think about this article
513,33,what did you think about this article
513,34,what did you think about this article
514,1,what did you think about this article
514,2,what did you think about this article
514,3,what did you think about this article
514,4,what did you think about this article
514,5,what did you think about this article
514,6,what did you think about this article
514,7,what did you think about this article
514,8,what did you think about this article
514,9,what did you think about this article
514,10,what did you think about this article
514,11,what did you think about this article
514,12,what did you think about this article
514,13,what did you think about this article
514,14,what did you think about this article
514,15,what did you think about this article
514,16,what did you think about this article
514,17,what did you think about this article
514,18,what did you think about this article
514,19,what did you think about this article
514,20,what did you think about this article
514,21,what did you think about this article
514,22,what did you think about this article
514,23,what did you think about this article
514,24,what did you think about this article
514,25,what did you think about this article
514,26,what did you think about this article
514,27,what did you think about this article
514,28,what did you think about this article
514,29,what did you think about this article
514,30,what did you think about this article
514,31,what did you think about this article
514,32,what did you think about this article
514,33,what did you think about this article
514,34,what did you think about this article
514,35,what did you think about this article
514,36,what did you think about this article
514,37,what did you think about this article
514,38,what did you think about this article
514,39,what did you think about this article
514,40,what did you think about this article
514,41,what did you think about this article
514,42,what did you think about this article
514,43,what did you think about this article
514,44,what did you think about this article
514,45,what did you think about this article
515,1,Hi
515,2,Hi
515,3,Hello
515,4,Hi. How are you?
515,5,Hello what did you think about the article
515,6,Hello what did you think of the article
515,7,"Hello, what did you think about the article?"
515,8,"Hello, what did you think about the article?"
515,9,"hello, what did you think about the article?"
515,10,"Hello, what did you think about the article?"
515,11,"Hello, what did you think about the article?"
515,12,"Hello, what did you think about the article?"
515,13,How do you feel about this article?
515,14,"Hello, what did you think about the article?"
515,15,"Hello, what did you think about the article?"
515,16,"Hello, what did you think about the article?"
515,17,"Hello, what did you think about the article?"
515,18,"Hello, what did you think about the article?"
515,19,"Hello, what did you think about the article?"
515,20,"Hello, what did you think about the article?"
515,21,"Hello, what did you think about the article?"
515,22,"Hello, what did you think about the article?"
515,23,"Hello, what did you think about the article?"
515,24,"Hello, what did you think about the article?"
515,25,"Hello, what did you think about the article?"
515,26,"Hello, what did you think about the article?"
515,27,How do you feel about this article?
515,28,"Hello, what did you think about the article?"
515,29,"Hello, what did you think about the article?"
515,30,"hello, what did you think about the article?"
515,31,How do you feel about this article?
515,32,How do you feel about this article?
516,1,Hello
516,2,Hello
516,3,Hello
516,4,"Hello, how did you feel about the article?"
516,5,How did you feel about the article?
516,6,How do you feel about this article?
516,7,"Hello, how did you feel about the article?"
516,8,"So, how did you respond to the article?"
516,9,"So, how did you respond to the article?"
516,10,How do you feel about this article?
516,11,How do you feel about this article?
516,12,"Hello, how did you feel about the article?"
516,13,"Hello, how did you feel about the article?"
516,14,"hello, what did you think about the article?"
516,15,"hello, what did you think about the article?"
516,16,"Hello, how did you feel about the article?"
516,17,"Hello, how did you feel about the article?"
516,18,how did you feel about this article?
516,19,"Hello, how did you feel about the article?"
516,20,"Hello, how did you feel about the article?"
516,21,"Hello, how did you feel about the article?"
516,22,"Hello, how did you feel about the article?"
516,23,"Hello, how did you feel about the article?"
516,24,How do you feel about this article?
516,25,How do you feel about this article?
516,26,hey thoughts on the article?
516,27,what did you think about this article
516,28,"Hello, how did you feel about the article?"
516,29,how did you feel about this article?
516,30,How do you feel about this article?
516,31,How do you feel about this article?
516,32,How do you feel about this article?
516,33,How do you feel about this article?
516,34,How do you feel about this article?
516,35,How do you feel about this article?
516,36,How do you feel about this article?
516,37,How do you feel about this article?
516,38,How do you feel about this article?
516,39,How do you feel about this article?
516,40,How do you feel about this article?
516,41,How do you feel about this article?
517,1,"hello, what did you think about the article?"
517,2,"Hello, what did you think about the article?"
517,3,"Hello, what did you think about the article?"
517,4,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,5,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,6,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,7,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,8,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,9,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,10,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,11,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,12,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,13,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,14,how did you feel about this article?
517,15,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
517,16,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,17,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,18,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,19,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,20,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,21,How do you feel about this article?
517,22,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,23,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,24,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,25,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,26,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,27,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,28,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,29,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,30,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,31,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,32,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,33,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
517,34,How do you feel about this article?
517,35,How do you feel about this article?
517,36,How do you feel about this article?
517,37,How do you feel about this article?
517,38,How do you feel about this article?
517,39,How do you feel about this article?
517,40,How do you feel about this article?
517,41,How do you feel about this article?
517,42,How do you feel about this article?
518,1,Hello
518,2,Hello
518,3,Hello
518,4,Hello
518,5,Artificial? How do you mean?
518,6,Hello what did you think about the article
518,7,"Hello, that was a sad article."
518,8,"Hello, how did you feel about the article?"
518,9,"Hello, how did you feel about the article?"
518,10,"Hello, how did you feel about the article?"
518,11,how did you feel about this article?
518,12,What do you think about the article?
518,13,"hello, what di you think about the article?"
518,14,What do you think about the article?
518,15,"hello, what di you think about the article?"
518,16,What do you think about the article?
518,17,How do you feel about this article?
518,18,How do you feel about this article?
519,1,Hello
519,2,Hello
519,3,Hello what did you think about the article
519,4,"hello, what did you think about the article?"
519,5,"hello, what did you think about the article?"
519,6,"hello, what did you think about the article?"
519,7,"hello, what did you think about the article?"
519,8,"hello, what did you think about the article?"
519,9,What do you think about the article?
519,10,It is sad that there doesn't seem to be any way to help those people from the article. Even if they wanted to go back so much has been destoryed that you can understand why they'd want to stay away.
519,11,What do you think about the article?
519,12,"hello, what di you think about the article?"
519,13,"hello, what di you think about the article?"
519,14,What do you think about the article?
519,15,What do you think about the article?
519,16,how did you feel about this article?
519,17,how did you feel about this article?
519,18,What do you think about the article?
519,19,"hello, what di you think about the article?"
519,20,"hello, what di you think about the article?"
519,21,"hello, what di you think about the article?"
519,22,"hello, what di you think about the article?"
519,23,"hello, what di you think about the article?"
519,24,"hello, what di you think about the article?"
519,25,"hello, what di you think about the article?"
519,26,"hello, what di you think about the article?"
519,27,"hello, what di you think about the article?"
519,28,"hello, what di you think about the article?"
519,29,"hello, what di you think about the article?"
519,30,What do you think about the article?
519,31,"hello, what di you think about the article?"
519,32,"hello, what di you think about the article?"
519,33,"hello, what di you think about the article?"
519,34,What do you think about the article?
519,35,What do you think about the article?
519,36,"hello, what di you think about the article?"
519,37,"hello, what di you think about the article?"
519,38,"hello, what di you think about the article?"
519,39,"hello, what di you think about the article?"
519,40,"hello, what di you think about the article?"
519,41,"hello, what di you think about the article?"
519,42,"hello, what di you think about the article?"
519,43,"hello, what di you think about the article?"
519,44,"hello, what di you think about the article?"
520,1,"I just hate that so many people need to suffer. It isn't right, no matter the reason, to persecute and murder people. And using religious views as a cover isn't an excuse. It also doesn't help that entire part of the world is so volitile in general. Hasn't there been conflict there for literal centuries?"
520,2,"I just hate that so many people need to suffer. It isn't right, no matter the reason, to persecute and murder people. And using religious views as a cover isn't an excuse. It also doesn't help that entire part of the world is so volitile in general. Hasn't there been conflict there for literal centuries?"
520,3,how did you feel about this article?
520,4,I agree and am on the same page when it comes to religiosity. It seems like these militant groups in the Middle East are sincerely devoted to unmaking thousands of years of human progress.
520,5,"I just hate that so many people need to suffer. It isn't right, no matter the reason, to persecute and murder people. And using religious views as a cover isn't an excuse. It also doesn't help that entire part of the world is so volitile in general. Hasn't there been conflict there for literal centuries?"
520,6,"I just hate that so many people need to suffer. It isn't right, no matter the reason, to persecute and murder people. And using religious views as a cover isn't an excuse. It also doesn't help that entire part of the world is so volitile in general. Hasn't there been conflict there for literal centuries?"
520,7,hey how are you feeling after reading this article?
520,8,Well this article just made me really grateful to be an American.  The horrors those people are enduring are truly outlandish.
520,9,Well this article just made me really grateful to be an American.  The horrors those people are enduring are truly outlandish.
520,10,Well this article just made me really grateful to be an American.  The horrors those people are enduring are truly outlandish.
520,11,Well this article just made me really grateful to be an American.  The horrors those people are enduring are truly outlandish.
520,12,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
520,13,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
520,14,Well this article just made me really grateful to be an American.  The horrors those people are enduring are truly outlandish.
521,1,Hello
521,2,Hello
521,3,Hello! What did you think about the article?
521,4,"Hello, what did you think about the article?"
521,5,"Hello, what did you think about the article?"
521,6,"Hello, what did you think about the article?"
521,7,"Hello, what did you think about the article?"
521,8,"Hello, what did you think about the article?"
521,9,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,10,"Hello, what did you think about the article?"
521,11,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,12,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,13,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,14,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,15,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,16,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,17,"Hello, what did you think about the article?"
521,18,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,19,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,20,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,21,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,22,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,23,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,24,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,25,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,26,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,27,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,28,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,29,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,30,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,31,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,32,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,33,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,34,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,35,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,36,Hey there! So this article is something. I can't help but wonder why people of different religious backgrounds can't seem to get along in that part of the world. We seem to do ok over here in the West.
521,37,"Hello, what did you think about the article?"
521,38,"Hello, what did you think about the article?"
521,39,"Hello, what did you think about the article?"
521,40,"Hello, what did you think about the article?"
521,41,"Hello, what did you think about the article?"
521,42,"Hello, what did you think about the article?"
522,1,Hello
522,2,Hello
522,3,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
522,4,"Hello, what did you think about the article?"
522,5,"Hello, what did you think about the article?"
522,6,"Hello, what did you think about the article?"
522,7,"Hello, what did you think about the article?"
522,8,"Hello, what did you think about the article?"
522,9,"Hello, what did you think about the article?"
522,10,"Hello, what did you think about the article?"
522,11,"Hello, what did you think about the article?"
522,12,"Hello, what did you think about the article?"
522,13,"hello, what did you think about the article?"
522,14,"Hello, what did you think about the article?"
522,15,"Hello, what did you think about the article?"
522,16,"Hello, what did you think about the article?"
522,17,Hello! What did you think about the article?
522,18,"Hello, what did you think about the article?"
522,19,"Hello, what did you think about the article?"
522,20,"Hello, what did you think about the article?"
522,21,"Hello, what did you think about the article?"
522,22,"Hello, what did you think about the article?"
523,1,"Hello, that was a sad article."
523,2,"Hello, that was a sad article."
523,3,how did you feel about this article?
523,4,how did you feel about this article?
523,5,"Hmm, yeah I see what you mean, articles like this just leave me feeling like there isn't much that can be done"
523,6,"Hmm, yeah I see what you mean, articles like this just leave me feeling like there isn't much that can be done"
523,7,"I'm sure so many people want to help and do something, but I really don't know if there is anything that will make the hurt go away for the families."
523,8,how did you feel about this article?
523,9,"I'm sure so many people want to help and do something, but I really don't know if there is anything that will make the hurt go away for the families."
523,10,more aid and news coverage should be on this
523,11,sadly i dont think there is anything we can do other than just send them aid
523,12,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,13,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,14,I also feel for the ones who survived. They will need help with post traumatic stress as well
523,15,I also feel for the ones who survived. They will need help with post traumatic stress as well
523,16,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,17,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
523,18,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
523,19,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
523,20,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
523,21,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,22,I also feel for the ones who survived. They will need help with post traumatic stress as well
523,23,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,24,Hello there. That article is kinda messed up huh. I think it is a shame that a lot of these people end up dying trying to get to a better place.
523,25,Hello there. That article is kinda messed up huh. I think it is a shame that a lot of these people end up dying trying to get to a better place.
523,26,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,27,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,28,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,29,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,30,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
523,31,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
525,1,Hello
525,2,Hello
525,3,"Hello, what did you think about the article?"
525,4,What do you think about the article?
525,5,What do you think about the article?
525,6,What do you think about the article?
525,7,What do you think about the article?
525,8,What do you think about the article?
525,9,What do you think about the article?
525,10,"Hello, what did you think about the article?"
525,11,"Hello, what did you think about the article?"
525,12,"Hello, how did you feel about the article?"
525,13,"Hello, how did you feel about the article?"
525,14,"Hello, how did you feel about the article?"
525,15,"Hello, how did you feel about the article?"
525,16,"Hello, how did you feel about the article?"
525,17,"Hello, how did you feel about the article?"
525,18,"Hello, how did you feel about the article?"
525,19,"Hello, how did you feel about the article?"
525,20,"Hello, how did you feel about the article?"
525,21,"Hello, how did you feel about the article?"
525,22,"Hello, how did you feel about the article?"
525,23,"Hello, how did you feel about the article?"
525,24,"Hello, how did you feel about the article?"
525,25,"Hello, how did you feel about the article?"
525,26,"Hello, how did you feel about the article?"
525,27,"Hello, how did you feel about the article?"
525,28,"Hello, how did you feel about the article?"
525,29,how did you feel about this article?
525,30,how did you feel about this article?
525,31,how did you feel about this article?
525,32,"Hello, how did you feel about the article?"
525,33,"Hello, how did you feel about the article?"
525,34,how did you feel about this article?
526,1,Hello
526,2,Hello
526,3,Hello
526,4,Hello! What did you think about the article?
526,5,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
526,6,What do you think about the article?
526,7,What do you think about the article?
526,8,What do you think about the article?
526,9,What do you think about the article?
526,10,What do you think about the article?
526,11,What do you think about the article?
526,12,What do you think about the article?
526,13,What do you think about the article?
526,14,What do you think about the article?
526,15,What do you think about the article?
526,16,What do you think about the article?
526,17,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
526,18,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
526,19,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
526,20,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
526,21,how did you feel about this article?
526,22,how did you feel about this article?
526,23,how did you feel about this article?
526,24,how did you feel about this article?
526,25,how did you feel about this article?
526,26,how did you feel about this article?
526,27,how did you feel about this article?
526,28,how did you feel about this article?
526,29,how did you feel about this article?
526,30,how did you feel about this article?
526,31,how did you feel about this article?
526,32,how did you feel about this article?
526,33,how did you feel about this article?
526,34,how did you feel about this article?
526,35,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
526,36,how did you feel about this article?
526,37,how did you feel about this article?
526,38,how did you feel about this article?
526,39,how did you feel about this article?
530,1,how did you feel about this article?
530,2,I felt very disturbed while reading the article about the family situations.
530,3,Did you have a particularly strong emotional reaction to this article?
530,4,how did you feel about this article?
530,5,how did you feel about this article?
530,6,how did you feel about this article?
530,7,how did you feel about this article?
530,8,The war that is starting in Syria... America is starting to send troops over there. How did this article make you feel
530,9,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
530,10,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
530,11,How do you feel about these people being displaced by extreme violence and perishing despite the fact that they made it out alive?
530,12,I feel really bad for the innocent people stuck in the middle of that warzone. I don't understand why the middle east is such a hub for conflict. It is really needless.
530,13,I agree. The people highlighted in the story seem to have a true need to find safety somewhere else. Moving to another part of the country as some suggested in the article wouldn't seem to help these people. I agree there are no simple and clear solutions. Each case has its own set of needs which is why the process is so easily overwhelmed.
530,14,I agree. The people highlighted in the story seem to have a true need to find safety somewhere else. Moving to another part of the country as some suggested in the article wouldn't seem to help these people. I agree there are no simple and clear solutions. Each case has its own set of needs which is why the process is so easily overwhelmed.
531,1,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
531,2,Yeah for sure...Do you think you personally would return to Mosul if you were a Christian?
531,3,"Hello, how did you feel about the article?"
531,4,"Hello, how did you feel about the article?"
531,5,how did you feel about this article?
531,6,"Hello, how did you feel about the article?"
531,7,"Hello, how did you feel about the article?"
531,8,"Hello, how did you feel about the article?"
531,9,"Hello, how did you feel about the article?"
531,10,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,11,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,12,"Hello, how did you feel about the article?"
531,13,"Hello, how did you feel about the article?"
531,14,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,15,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,16,"Hello, how did you feel about the article?"
531,17,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,18,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,19,"Hello, how did you feel about the article?"
531,20,"Hello, how did you feel about the article?"
531,21,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,22,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,23,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,24,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,25,"Hello, how did you feel about the article?"
531,26,"Hello, how did you feel about the article?"
531,27,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,28,"Hello, how did you feel about the article?"
531,29,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,30,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,31,"Hello, how did you feel about the article?"
531,32,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
531,33,"Hello, how did you feel about the article?"
531,34,"I thought the article was very thought provoking and in line with things I felt already, that empathy is severely lacking in society in general. People are too dismissive of those suffering and assume they made choices to put themselves in that situation."
